region_code,weather_param,year, key, value
UK,Tmax,1968,Oct,13.9
UK,Tmax,1968,Nov,8.0
UK,Tmax,1968,Dec,5.1
UK,Tmax,1968,Win,5.55
UK,Tmax,1969,Jan,6.9
UK,Tmax,1969,Feb,2.9
UK,Tmax,1969,March,5.6
UK,Tmax,1969,Apr,10.7
UK,Tmax,1969,May,13.5
UK,Tmax,1969,June,17.5
UK,Tmax,1969,July,19.5
UK,Tmax,1969,Aug,18.8
UK,Tmax,1969,Sep,16.3
UK,Tmax,1969,Oct,15.2
UK,Tmax,1969,Nov,7.1
UK,Tmax,1969,Dec,5.4
UK,Tmax,1969,Win,5.03
UK,Tmax,1970,Jan,5.5
UK,Tmax,1970,Feb,5.0
UK,Tmax,1970,March,6.4
UK,Tmax,1970,Apr,9.2
UK,Tmax,1970,May,15.5
UK,Tmax,1970,June,19.7
UK,Tmax,1970,July,17.2
UK,Tmax,1970,Aug,18.8
UK,Tmax,1970,Sep,16.6
UK,Tmax,1970,Oct,12.9
UK,Tmax,1970,Nov,9.1
UK,Tmax,1970,Dec,6.2
UK,Tmax,1970,Win,5.30
UK,Tmax,1971,Jan,6.4
UK,Tmax,1971,Feb,7.1
UK,Tmax,1971,March,7.7
UK,Tmax,1971,Apr,10.6
UK,Tmax,1971,May,15.0
UK,Tmax,1971,June,15.0
UK,Tmax,1971,July,19.8
UK,Tmax,1971,Aug,18.0
UK,Tmax,1971,Sep,17.6
UK,Tmax,1971,Oct,14.1
UK,Tmax,1971,Nov,8.6
UK,Tmax,1971,Dec,8.4
UK,Tmax,1971,Win,6.55
UK,Tmax,1972,Jan,5.4
UK,Tmax,1972,Feb,6.0
UK,Tmax,1972,March,9.2
UK,Tmax,1972,Apr,10.9
UK,Tmax,1972,May,13.2
UK,Tmax,1972,June,14.5
UK,Tmax,1972,July,18.4
UK,Tmax,1972,Aug,17.7
UK,Tmax,1972,Sep,14.9
UK,Tmax,1972,Oct,13.2
UK,Tmax,1972,Nov,8.3
UK,Tmax,1972,Dec,7.6
UK,Tmax,1972,Win,6.62
UK,Tmax,1973,Jan,6.3
UK,Tmax,1973,Feb,6.5
UK,Tmax,1973,March,9.5
UK,Tmax,1973,Apr,9.8
UK,Tmax,1973,May,13.9
UK,Tmax,1973,June,18.0
UK,Tmax,1973,July,18.4
UK,Tmax,1973,Aug,19.2
UK,Tmax,1973,Sep,16.6
UK,Tmax,1973,Oct,11.8
UK,Tmax,1973,Nov,8.3
UK,Tmax,1973,Dec,7.0
UK,Tmax,1973,Win,6.82
UK,Tmax,1974,Jan,7.9
UK,Tmax,1974,Feb,7.3
UK,Tmax,1974,March,8.0
UK,Tmax,1974,Apr,11.8
UK,Tmax,1974,May,14.1
UK,Tmax,1974,June,16.7
UK,Tmax,1974,July,17.3
UK,Tmax,1974,Aug,18.0
UK,Tmax,1974,Sep,14.3
UK,Tmax,1974,Oct,9.8
UK,Tmax,1974,Nov,8.4
UK,Tmax,1974,Dec,9.0
UK,Tmax,1974,Win,7.40
UK,Tmax,1975,Jan,8.1
UK,Tmax,1975,Feb,6.8
UK,Tmax,1975,March,6.9
UK,Tmax,1975,Apr,10.7
UK,Tmax,1975,May,12.9
UK,Tmax,1975,June,18.3
UK,Tmax,1975,July,19.8
UK,Tmax,1975,Aug,21.5
UK,Tmax,1975,Sep,15.8
UK,Tmax,1975,Oct,12.7
UK,Tmax,1975,Nov,8.6
UK,Tmax,1975,Dec,7.3
UK,Tmax,1975,Win,8.05
UK,Tmax,1976,Jan,7.1
UK,Tmax,1976,Feb,6.4
UK,Tmax,1976,March,7.2
UK,Tmax,1976,Apr,11.0
UK,Tmax,1976,May,14.5
UK,Tmax,1976,June,19.9
UK,Tmax,1976,July,21.6
UK,Tmax,1976,Aug,21.4
UK,Tmax,1976,Sep,15.5
UK,Tmax,1976,Oct,12.3
UK,Tmax,1976,Nov,8.2
UK,Tmax,1976,Dec,3.8
UK,Tmax,1976,Win,6.96
UK,Tmax,1977,Jan,4.5
UK,Tmax,1977,Feb,6.3
UK,Tmax,1977,March,8.9
UK,Tmax,1977,Apr,9.6
UK,Tmax,1977,May,13.8
UK,Tmax,1977,June,15.4
UK,Tmax,1977,July,18.9
UK,Tmax,1977,Aug,18.1
UK,Tmax,1977,Sep,15.2
UK,Tmax,1977,Oct,13.8
UK,Tmax,1977,Nov,7.9
UK,Tmax,1977,Dec,7.5
UK,Tmax,1977,Win,4.81
UK,Tmax,1978,Jan,5.0
UK,Tmax,1978,Feb,4.2
UK,Tmax,1978,March,8.8
UK,Tmax,1978,Apr,8.9
UK,Tmax,1978,May,15.1
UK,Tmax,1978,June,16.5
UK,Tmax,1978,July,17.1
UK,Tmax,1978,Aug,17.3
UK,Tmax,1978,Sep,16.1
UK,Tmax,1978,Oct,14.0
UK,Tmax,1978,Nov,10.3
UK,Tmax,1978,Dec,5.7
UK,Tmax,1978,Win,5.61
UK,Tmax,1979,Jan,2.6
UK,Tmax,1979,Feb,3.2
UK,Tmax,1979,March,6.4
UK,Tmax,1979,Apr,9.9
UK,Tmax,1979,May,12.5
UK,Tmax,1979,June,16.8
UK,Tmax,1979,July,18.5
UK,Tmax,1979,Aug,17.3
UK,Tmax,1979,Sep,15.9
UK,Tmax,1979,Oct,13.4
UK,Tmax,1979,Nov,8.8
UK,Tmax,1979,Dec,7.0
UK,Tmax,1979,Win,3.86
UK,Tmax,1980,Jan,4.3
UK,Tmax,1980,Feb,7.3
UK,Tmax,1980,March,6.7
UK,Tmax,1980,Apr,12.0
UK,Tmax,1980,May,15.1
UK,Tmax,1980,June,16.5
UK,Tmax,1980,July,17.1
UK,Tmax,1980,Aug,18.2
UK,Tmax,1980,Sep,16.7
UK,Tmax,1980,Oct,11.1
UK,Tmax,1980,Nov,8.1
UK,Tmax,1980,Dec,7.6
UK,Tmax,1980,Win,6.18
UK,Tmax,1981,Jan,6.7
UK,Tmax,1981,Feb,5.5
UK,Tmax,1981,March,9.2
UK,Tmax,1981,Apr,10.9
UK,Tmax,1981,May,14.3
UK,Tmax,1981,June,15.8
UK,Tmax,1981,July,17.9
UK,Tmax,1981,Aug,19.2
UK,Tmax,1981,Sep,17.1
UK,Tmax,1981,Oct,10.2
UK,Tmax,1981,Nov,9.4
UK,Tmax,1981,Dec,2.9
UK,Tmax,1981,Win,6.61
UK,Tmax,1982,Jan,5.1
UK,Tmax,1982,Feb,7.1
UK,Tmax,1982,March,8.6
UK,Tmax,1982,Apr,11.9
UK,Tmax,1982,May,15.1
UK,Tmax,1982,June,17.7
UK,Tmax,1982,July,19.5
UK,Tmax,1982,Aug,18.2
UK,Tmax,1982,Sep,16.7
UK,Tmax,1982,Oct,12.2
UK,Tmax,1982,Nov,9.2
UK,Tmax,1982,Dec,6.4
UK,Tmax,1982,Win,4.95
UK,Tmax,1983,Jan,8.1
UK,Tmax,1983,Feb,4.1
UK,Tmax,1983,March,8.6
UK,Tmax,1983,Apr,9.4
UK,Tmax,1983,May,12.5
UK,Tmax,1983,June,16.8
UK,Tmax,1983,July,22.2
UK,Tmax,1983,Aug,20.6
UK,Tmax,1983,Sep,15.5
UK,Tmax,1983,Oct,12.5
UK,Tmax,1983,Nov,9.3
UK,Tmax,1983,Dec,7.9
UK,Tmax,1983,Win,6.28
UK,Tmax,1984,Jan,5.2
UK,Tmax,1984,Feb,5.9
UK,Tmax,1984,March,6.8
UK,Tmax,1984,Apr,12.1
UK,Tmax,1984,May,13.6
UK,Tmax,1984,June,17.4
UK,Tmax,1984,July,20.3
UK,Tmax,1984,Aug,20.6
UK,Tmax,1984,Sep,15.4
UK,Tmax,1984,Oct,13.2
UK,Tmax,1984,Nov,9.3
UK,Tmax,1984,Dec,7.5
UK,Tmax,1984,Win,6.34
UK,Tmax,1985,Jan,3.2
UK,Tmax,1985,Feb,5.1
UK,Tmax,1985,March,7.2
UK,Tmax,1985,Apr,10.9
UK,Tmax,1985,May,13.7
UK,Tmax,1985,June,15.5
UK,Tmax,1985,July,18.4
UK,Tmax,1985,Aug,16.7
UK,Tmax,1985,Sep,16.5
UK,Tmax,1985,Oct,13.3
UK,Tmax,1985,Nov,6.2
UK,Tmax,1985,Dec,7.7
UK,Tmax,1985,Win,5.26
UK,Tmax,1986,Jan,5.2
UK,Tmax,1986,Feb,1.4
UK,Tmax,1986,March,7.7
UK,Tmax,1986,Apr,8.4
UK,Tmax,1986,May,13.6
UK,Tmax,1986,June,17.8
UK,Tmax,1986,July,18.2
UK,Tmax,1986,Aug,16.0
UK,Tmax,1986,Sep,14.8
UK,Tmax,1986,Oct,13.1
UK,Tmax,1986,Nov,9.9
UK,Tmax,1986,Dec,7.6
UK,Tmax,1986,Win,4.87
UK,Tmax,1987,Jan,3.1
UK,Tmax,1987,Feb,6.1
UK,Tmax,1987,March,6.5
UK,Tmax,1987,Apr,12.9
UK,Tmax,1987,May,13.2
UK,Tmax,1987,June,15.1
UK,Tmax,1987,July,18.4
UK,Tmax,1987,Aug,18.1
UK,Tmax,1987,Sep,16.1
UK,Tmax,1987,Oct,11.8
UK,Tmax,1987,Nov,8.2
UK,Tmax,1987,Dec,7.3
UK,Tmax,1987,Win,5.59
UK,Tmax,1988,Jan,6.7
UK,Tmax,1988,Feb,6.8
UK,Tmax,1988,March,8.2
UK,Tmax,1988,Apr,11.0
UK,Tmax,1988,May,15.0
UK,Tmax,1988,June,17.7
UK,Tmax,1988,July,16.9
UK,Tmax,1988,Aug,17.9
UK,Tmax,1988,Sep,15.6
UK,Tmax,1988,Oct,12.5
UK,Tmax,1988,Nov,8.4
UK,Tmax,1988,Dec,9.1
UK,Tmax,1988,Win,6.94
UK,Tmax,1989,Jan,8.6
UK,Tmax,1989,Feb,8.1
UK,Tmax,1989,March,9.6
UK,Tmax,1989,Apr,9.2
UK,Tmax,1989,May,16.3
UK,Tmax,1989,June,17.9
UK,Tmax,1989,July,21.4
UK,Tmax,1989,Aug,19.2
UK,Tmax,1989,Sep,16.8
UK,Tmax,1989,Oct,13.7
UK,Tmax,1989,Nov,8.7
UK,Tmax,1989,Dec,6.4
UK,Tmax,1989,Win,8.61
UK,Tmax,1990,Jan,8.2
UK,Tmax,1990,Feb,8.8
UK,Tmax,1990,March,10.6
UK,Tmax,1990,Apr,11.6
UK,Tmax,1990,May,16.4
UK,Tmax,1990,June,16.3
UK,Tmax,1990,July,20.1
UK,Tmax,1990,Aug,20.5
UK,Tmax,1990,Sep,15.7
UK,Tmax,1990,Oct,13.5
UK,Tmax,1990,Nov,8.5
UK,Tmax,1990,Dec,6.4
UK,Tmax,1990,Win,7.77
UK,Tmax,1991,Jan,5.3
UK,Tmax,1991,Feb,4.4
UK,Tmax,1991,March,10.0
UK,Tmax,1991,Apr,10.7
UK,Tmax,1991,May,13.9
UK,Tmax,1991,June,14.8
UK,Tmax,1991,July,20.0
UK,Tmax,1991,Aug,20.1
UK,Tmax,1991,Sep,17.7
UK,Tmax,1991,Oct,12.0
UK,Tmax,1991,Nov,8.6
UK,Tmax,1991,Dec,7.2
UK,Tmax,1991,Win,5.42
UK,Tmax,1992,Jan,6.2
UK,Tmax,1992,Feb,7.9
UK,Tmax,1992,March,9.2
UK,Tmax,1992,Apr,11.0
UK,Tmax,1992,May,16.9
UK,Tmax,1992,June,19.1
UK,Tmax,1992,July,18.6
UK,Tmax,1992,Aug,17.7
UK,Tmax,1992,Sep,15.3
UK,Tmax,1992,Oct,10.0
UK,Tmax,1992,Nov,9.3
UK,Tmax,1992,Dec,5.8
UK,Tmax,1992,Win,7.07
UK,Tmax,1993,Jan,7.8
UK,Tmax,1993,Feb,7.0
UK,Tmax,1993,March,9.1
UK,Tmax,1993,Apr,11.7
UK,Tmax,1993,May,14.1
UK,Tmax,1993,June,17.6
UK,Tmax,1993,July,17.5
UK,Tmax,1993,Aug,17.4
UK,Tmax,1993,Sep,14.9
UK,Tmax,1993,Oct,10.5
UK,Tmax,1993,Nov,6.9
UK,Tmax,1993,Dec,6.6
UK,Tmax,1993,Win,6.87
UK,Tmax,1994,Jan,6.7
UK,Tmax,1994,Feb,5.1
UK,Tmax,1994,March,9.1
UK,Tmax,1994,Apr,10.6
UK,Tmax,1994,May,13.4
UK,Tmax,1994,June,16.9
UK,Tmax,1994,July,20.7
UK,Tmax,1994,Aug,18.3
UK,Tmax,1994,Sep,14.9
UK,Tmax,1994,Oct,12.5
UK,Tmax,1994,Nov,11.3
UK,Tmax,1994,Dec,8.3
UK,Tmax,1994,Win,6.17
UK,Tmax,1995,Jan,6.5
UK,Tmax,1995,Feb,7.9
UK,Tmax,1995,March,7.8
UK,Tmax,1995,Apr,11.6
UK,Tmax,1995,May,14.8
UK,Tmax,1995,June,17.5
UK,Tmax,1995,July,21.4
UK,Tmax,1995,Aug,22.7
UK,Tmax,1995,Sep,16.2
UK,Tmax,1995,Oct,15.1
UK,Tmax,1995,Nov,9.8
UK,Tmax,1995,Dec,4.2
UK,Tmax,1995,Win,7.56
UK,Tmax,1996,Jan,5.7
UK,Tmax,1996,Feb,5.1
UK,Tmax,1996,March,6.4
UK,Tmax,1996,Apr,11.4
UK,Tmax,1996,May,12.2
UK,Tmax,1996,June,17.7
UK,Tmax,1996,July,19.3
UK,Tmax,1996,Aug,19.4
UK,Tmax,1996,Sep,16.6
UK,Tmax,1996,Oct,13.7
UK,Tmax,1996,Nov,7.8
UK,Tmax,1996,Dec,5.0
UK,Tmax,1996,Win,5.01
UK,Tmax,1997,Jan,4.9
UK,Tmax,1997,Feb,8.4
UK,Tmax,1997,March,10.7
UK,Tmax,1997,Apr,12.2
UK,Tmax,1997,May,14.8
UK,Tmax,1997,June,16.5
UK,Tmax,1997,July,19.9
UK,Tmax,1997,Aug,21.6
UK,Tmax,1997,Sep,16.7
UK,Tmax,1997,Oct,13.0
UK,Tmax,1997,Nov,10.3
UK,Tmax,1997,Dec,7.8
UK,Tmax,1997,Win,6.00
UK,Tmax,1998,Jan,7.0
UK,Tmax,1998,Feb,9.8
UK,Tmax,1998,March,9.9
UK,Tmax,1998,Apr,10.1
UK,Tmax,1998,May,15.9
UK,Tmax,1998,June,16.4
UK,Tmax,1998,July,17.7
UK,Tmax,1998,Aug,18.6
UK,Tmax,1998,Sep,17.0
UK,Tmax,1998,Oct,12.2
UK,Tmax,1998,Nov,8.3
UK,Tmax,1998,Dec,8.0
UK,Tmax,1998,Win,8.16
UK,Tmax,1999,Jan,7.2
UK,Tmax,1999,Feb,7.1
UK,Tmax,1999,March,9.5
UK,Tmax,1999,Apr,12.2
UK,Tmax,1999,May,15.5
UK,Tmax,1999,June,16.6
UK,Tmax,1999,July,20.5
UK,Tmax,1999,Aug,18.9
UK,Tmax,1999,Sep,18.2
UK,Tmax,1999,Oct,13.1
UK,Tmax,1999,Nov,9.7
UK,Tmax,1999,Dec,6.5
UK,Tmax,1999,Win,7.44
UK,Tmax,2000,Jan,7.2
UK,Tmax,2000,Feb,8.1
UK,Tmax,2000,March,9.9
UK,Tmax,2000,Apr,10.5
UK,Tmax,2000,May,15.4
UK,Tmax,2000,June,17.2
UK,Tmax,2000,July,18.2
UK,Tmax,2000,Aug,19.6
UK,Tmax,2000,Sep,17.1
UK,Tmax,2000,Oct,12.5
UK,Tmax,2000,Nov,8.7
UK,Tmax,2000,Dec,7.0
UK,Tmax,2000,Win,7.27
UK,Tmax,2001,Jan,5.3
UK,Tmax,2001,Feb,6.7
UK,Tmax,2001,March,7.4
UK,Tmax,2001,Apr,10.4
UK,Tmax,2001,May,16.3
UK,Tmax,2001,June,16.9
UK,Tmax,2001,July,19.4
UK,Tmax,2001,Aug,19.3
UK,Tmax,2001,Sep,15.7
UK,Tmax,2001,Oct,15.0
UK,Tmax,2001,Nov,10.0
UK,Tmax,2001,Dec,6.3
UK,Tmax,2001,Win,6.33
UK,Tmax,2002,Jan,7.9
UK,Tmax,2002,Feb,8.6
UK,Tmax,2002,March,10.1
UK,Tmax,2002,Apr,12.6
UK,Tmax,2002,May,14.8
UK,Tmax,2002,June,17.0
UK,Tmax,2002,July,18.4
UK,Tmax,2002,Aug,19.7
UK,Tmax,2002,Sep,17.3
UK,Tmax,2002,Oct,12.1
UK,Tmax,2002,Nov,10.1
UK,Tmax,2002,Dec,6.8
UK,Tmax,2002,Win,7.57
UK,Tmax,2003,Jan,6.4
UK,Tmax,2003,Feb,6.8
UK,Tmax,2003,March,11.2
UK,Tmax,2003,Apr,13.6
UK,Tmax,2003,May,14.8
UK,Tmax,2003,June,19.1
UK,Tmax,2003,July,20.4
UK,Tmax,2003,Aug,21.3
UK,Tmax,2003,Sep,17.9
UK,Tmax,2003,Oct,12.1
UK,Tmax,2003,Nov,10.4
UK,Tmax,2003,Dec,7.3
UK,Tmax,2003,Win,6.67
UK,Tmax,2004,Jan,7.1
UK,Tmax,2004,Feb,7.4
UK,Tmax,2004,March,9.3
UK,Tmax,2004,Apr,12.3
UK,Tmax,2004,May,15.7
UK,Tmax,2004,June,18.2
UK,Tmax,2004,July,18.5
UK,Tmax,2004,Aug,20.0
UK,Tmax,2004,Sep,17.2
UK,Tmax,2004,Oct,12.4
UK,Tmax,2004,Nov,9.7
UK,Tmax,2004,Dec,8.0
UK,Tmax,2004,Win,7.27
UK,Tmax,2005,Jan,8.1
UK,Tmax,2005,Feb,6.4
UK,Tmax,2005,March,9.6
UK,Tmax,2005,Apr,11.9
UK,Tmax,2005,May,14.4
UK,Tmax,2005,June,18.5
UK,Tmax,2005,July,19.4
UK,Tmax,2005,Aug,19.3
UK,Tmax,2005,Sep,17.8
UK,Tmax,2005,Oct,14.6
UK,Tmax,2005,Nov,9.0
UK,Tmax,2005,Dec,7.1
UK,Tmax,2005,Win,7.55
UK,Tmax,2006,Jan,6.4
UK,Tmax,2006,Feb,6.2
UK,Tmax,2006,March,7.1
UK,Tmax,2006,Apr,11.3
UK,Tmax,2006,May,15.0
UK,Tmax,2006,June,19.4
UK,Tmax,2006,July,23.2
UK,Tmax,2006,Aug,18.8
UK,Tmax,2006,Sep,19.2
UK,Tmax,2006,Oct,14.9
UK,Tmax,2006,Nov,10.5
UK,Tmax,2006,Dec,8.2
UK,Tmax,2006,Win,6.61
UK,Tmax,2007,Jan,8.7
UK,Tmax,2007,Feb,8.1
UK,Tmax,2007,March,10.1
UK,Tmax,2007,Apr,15.2
UK,Tmax,2007,May,14.8
UK,Tmax,2007,June,17.7
UK,Tmax,2007,July,18.0
UK,Tmax,2007,Aug,18.5
UK,Tmax,2007,Sep,16.5
UK,Tmax,2007,Oct,13.9
UK,Tmax,2007,Nov,9.9
UK,Tmax,2007,Dec,7.4
UK,Tmax,2007,Win,8.34
UK,Tmax,2008,Jan,8.1
UK,Tmax,2008,Feb,8.9
UK,Tmax,2008,March,8.5
UK,Tmax,2008,Apr,11.1
UK,Tmax,2008,May,16.8
UK,Tmax,2008,June,17.3
UK,Tmax,2008,July,19.4
UK,Tmax,2008,Aug,18.5
UK,Tmax,2008,Sep,16.1
UK,Tmax,2008,Oct,12.2
UK,Tmax,2008,Nov,8.9
UK,Tmax,2008,Dec,6.1
UK,Tmax,2008,Win,8.11
UK,Tmax,2009,Jan,5.7
UK,Tmax,2009,Feb,6.4
UK,Tmax,2009,March,9.9
UK,Tmax,2009,Apr,13.3
UK,Tmax,2009,May,15.3
UK,Tmax,2009,June,18.4
UK,Tmax,2009,July,19.2
UK,Tmax,2009,Aug,19.3
UK,Tmax,2009,Sep,17.0
UK,Tmax,2009,Oct,13.8
UK,Tmax,2009,Nov,10.0
UK,Tmax,2009,Dec,5.1
UK,Tmax,2009,Win,6.05
UK,Tmax,2010,Jan,3.6
UK,Tmax,2010,Feb,4.8
UK,Tmax,2010,March,8.9
UK,Tmax,2010,Apr,12.7
UK,Tmax,2010,May,14.4
UK,Tmax,2010,June,19.1
UK,Tmax,2010,July,19.6
UK,Tmax,2010,Aug,18.2
UK,Tmax,2010,Sep,16.6
UK,Tmax,2010,Oct,12.9
UK,Tmax,2010,Nov,7.2
UK,Tmax,2010,Dec,2.4
UK,Tmax,2010,Win,4.50
UK,Tmax,2011,Jan,5.8
UK,Tmax,2011,Feb,8.1
UK,Tmax,2011,March,9.8
UK,Tmax,2011,Apr,15.7
UK,Tmax,2011,May,15.2
UK,Tmax,2011,June,17.1
UK,Tmax,2011,July,18.7
UK,Tmax,2011,Aug,18.0
UK,Tmax,2011,Sep,17.5
UK,Tmax,2011,Oct,14.5
UK,Tmax,2011,Nov,11.7
UK,Tmax,2011,Dec,7.7
UK,Tmax,2011,Win,5.34
UK,Tmax,2012,Jan,7.5
UK,Tmax,2012,Feb,7.2
UK,Tmax,2012,March,12.1
UK,Tmax,2012,Apr,10.2
UK,Tmax,2012,May,15.0
UK,Tmax,2012,June,15.9
UK,Tmax,2012,July,17.8
UK,Tmax,2012,Aug,19.4
UK,Tmax,2012,Sep,15.9
UK,Tmax,2012,Oct,11.6
UK,Tmax,2012,Nov,8.8
UK,Tmax,2012,Dec,6.7
UK,Tmax,2012,Win,7.45
UK,Tmax,2013,Jan,5.6
UK,Tmax,2013,Feb,5.7
UK,Tmax,2013,March,5.1
UK,Tmax,2013,Apr,10.4
UK,Tmax,2013,May,13.8
UK,Tmax,2013,June,17.2
UK,Tmax,2013,July,22.1
UK,Tmax,2013,Aug,19.8
UK,Tmax,2013,Sep,16.6
UK,Tmax,2013,Oct,14.1
UK,Tmax,2013,Nov,8.6
UK,Tmax,2013,Dec,8.7
UK,Tmax,2013,Win,6.03
UK,Tmax,2014,Jan,7.4
UK,Tmax,2014,Feb,7.8
UK,Tmax,2014,March,10.5
UK,Tmax,2014,Apr,13.2
UK,Tmax,2014,May,15.2
UK,Tmax,2014,June,18.6
UK,Tmax,2014,July,21.2
UK,Tmax,2014,Aug,18.0
UK,Tmax,2014,Sep,18.2
UK,Tmax,2014,Oct,14.3
UK,Tmax,2014,Nov,10.4
UK,Tmax,2014,Dec,7.4
UK,Tmax,2014,Win,7.98
UK,Tmax,2015,Jan,6.7
UK,Tmax,2015,Feb,6.6
UK,Tmax,2015,March,9.1
UK,Tmax,2015,Apr,12.9
UK,Tmax,2015,May,13.5
UK,Tmax,2015,June,17.3
UK,Tmax,2015,July,18.5
UK,Tmax,2015,Aug,18.8
UK,Tmax,2015,Sep,16.1
UK,Tmax,2015,Oct,13.7
UK,Tmax,2015,Nov,11.0
UK,Tmax,2015,Dec,10.7
UK,Tmax,2015,Win,6.87
UK,Tmax,2016,Jan,7.3
UK,Tmax,2016,Feb,7.1
UK,Tmax,2016,March,8.9
UK,Tmax,2016,Apr,10.5
UK,Tmax,2016,May,15.8
UK,Tmax,2016,June,17.8
UK,Tmax,2016,July,19.3
UK,Tmax,2016,Aug,19.7
UK,Tmax,2016,Sep,18.3
UK,Tmax,2016,Oct,13.4
UK,Tmax,2016,Nov,8.1
UK,Tmax,2016,Dec,8.9
UK,Tmax,2016,Win,8.38
UK,Tmax,2017,Jan,6.7
UK,Tmax,2017,Feb,7.9
UK,Tmax,2017,March,10.9
UK,Tmax,2017,Apr,12.2
UK,Tmax,2017,May,16.8
UK,Tmax,2017,June,18.4
UK,Tmax,2017,July,19.3
UK,Tmax,2017,Aug,18.5
UK,Tmax,2017,Sep,16.1
UK,Tmax,2017,Oct,14.3
UK,Tmax,2017,Nov,8.8
UK,Tmax,2017,Dec,7.0
UK,Tmax,2017,Win,7.85
UK,Tmin,1910,Jan,-0.3
UK,Tmin,1910,Feb,0.9
UK,Tmin,1910,March,1.5
UK,Tmin,1910,Apr,2.2
UK,Tmin,1910,May,5.6
UK,Tmin,1910,June,8.8
UK,Tmin,1910,July,9.3
UK,Tmin,1910,Aug,10.4
UK,Tmin,1910,Sep,7.7
UK,Tmin,1910,Oct,6.7
UK,Tmin,1910,Nov,-0.3
UK,Tmin,1910,Dec,3.1
UK,Tmin,1910,Win,N/A
UK,Tmin,1911,Jan,0.9
UK,Tmin,1911,Feb,0.9
UK,Tmin,1911,March,1.2
UK,Tmin,1911,Apr,2.8
UK,Tmin,1911,May,6.6
UK,Tmin,1911,June,8.4
UK,Tmin,1911,July,10.7
UK,Tmin,1911,Aug,11.6
UK,Tmin,1911,Sep,7.8
UK,Tmin,1911,Oct,4.8
UK,Tmin,1911,Nov,2.2
UK,Tmin,1911,Dec,2.6
UK,Tmin,1911,Win,1.63
UK,Tmin,1912,Jan,0.3
UK,Tmin,1912,Feb,1.2
UK,Tmin,1912,March,3.0
UK,Tmin,1912,Apr,3.0
UK,Tmin,1912,May,6.1
UK,Tmin,1912,June,8.6
UK,Tmin,1912,July,10.5
UK,Tmin,1912,Aug,8.2
UK,Tmin,1912,Sep,6.5
UK,Tmin,1912,Oct,3.5
UK,Tmin,1912,Nov,2.7
UK,Tmin,1912,Dec,2.4
UK,Tmin,1912,Win,1.39
UK,Tmin,1913,Jan,1.0
UK,Tmin,1913,Feb,0.9
UK,Tmin,1913,March,1.4
UK,Tmin,1913,Apr,3.0
UK,Tmin,1913,May,5.8
UK,Tmin,1913,June,8.3
UK,Tmin,1913,July,9.5
UK,Tmin,1913,Aug,9.4
UK,Tmin,1913,Sep,8.8
UK,Tmin,1913,Oct,6.6
UK,Tmin,1913,Nov,4.1
UK,Tmin,1913,Dec,1.7
UK,Tmin,1913,Win,1.47
UK,Tmin,1914,Jan,0.3
UK,Tmin,1914,Feb,2.4
UK,Tmin,1914,March,1.5
UK,Tmin,1914,Apr,3.7
UK,Tmin,1914,May,5.1
UK,Tmin,1914,June,8.3
UK,Tmin,1914,July,10.4
UK,Tmin,1914,Aug,10.3
UK,Tmin,1914,Sep,7.6
UK,Tmin,1914,Oct,5.9
UK,Tmin,1914,Nov,2.7
UK,Tmin,1914,Dec,0.7
UK,Tmin,1914,Win,1.42
UK,Tmin,1915,Jan,0.6
UK,Tmin,1915,Feb,0.1
UK,Tmin,1915,March,0.7
UK,Tmin,1915,Apr,2.6
UK,Tmin,1915,May,4.4
UK,Tmin,1915,June,7.6
UK,Tmin,1915,July,9.3
UK,Tmin,1915,Aug,10.1
UK,Tmin,1915,Sep,7.9
UK,Tmin,1915,Oct,4.7
UK,Tmin,1915,Nov,-0.7
UK,Tmin,1915,Dec,1.2
UK,Tmin,1915,Win,0.50
UK,Tmin,1916,Jan,3.6
UK,Tmin,1916,Feb,0.0
UK,Tmin,1916,March,-0.2
UK,Tmin,1916,Apr,2.8
UK,Tmin,1916,May,5.6
UK,Tmin,1916,June,6.7
UK,Tmin,1916,July,9.8
UK,Tmin,1916,Aug,10.6
UK,Tmin,1916,Sep,8.2
UK,Tmin,1916,Oct,6.1
UK,Tmin,1916,Nov,3.3
UK,Tmin,1916,Dec,-0.7
UK,Tmin,1916,Win,1.64
UK,Tmin,1917,Jan,-0.7
UK,Tmin,1917,Feb,-2.0
UK,Tmin,1917,March,-0.9
UK,Tmin,1917,Apr,0.3
UK,Tmin,1917,May,6.0
UK,Tmin,1917,June,8.5
UK,Tmin,1917,July,10.0
UK,Tmin,1917,Aug,11.0
UK,Tmin,1917,Sep,8.9
UK,Tmin,1917,Oct,2.9
UK,Tmin,1917,Nov,4.2
UK,Tmin,1917,Dec,-0.8
UK,Tmin,1917,Win,-1.08
UK,Tmin,1918,Jan,-0.2
UK,Tmin,1918,Feb,2.9
UK,Tmin,1918,March,1.2
UK,Tmin,1918,Apr,2.0
UK,Tmin,1918,May,6.6
UK,Tmin,1918,June,7.1
UK,Tmin,1918,July,9.6
UK,Tmin,1918,Aug,10.7
UK,Tmin,1918,Sep,6.8
UK,Tmin,1918,Oct,5.1
UK,Tmin,1918,Nov,1.6
UK,Tmin,1918,Dec,3.0
UK,Tmin,1918,Win,0.56
UK,Tmin,1919,Jan,-0.1
UK,Tmin,1919,Feb,-1.6
UK,Tmin,1919,March,-0.7
UK,Tmin,1919,Apr,2.3
UK,Tmin,1919,May,6.6
